transcribe.onset,transcribe.offset,transcribe.source,transcribe.content,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
6247543,01:44:07.543,m,where is momma?,1,momma,,,,,0,,,,,,,
6248232,01:44:08.232,m,ha ha ha,0,,,,,,0,,,,,,,
6252542,01:44:12.542,m,now you peek a boo in there?,1,peekaboo,,,,,1,you,,,,,,
6254243,01:44:14.243,m,okay,0,,,,,,0,,,,,,,
6254738,01:44:14.738,m,where?,0,,,,,,0,,,,,,,
6257095,01:44:17.95,m,how about behind the xxx,0,,,,,,0,,,,,,,
6258117,01:44:18.117,m,behind the chair?,1,chair,,,,,0,,,,,,,
6259977,01:44:19.977,m,oh,0,,,,,,0,,,,,,,
6261094,01:44:21.94,m,where is momma?,1,momma,,,,,0,,,,,,,
6263111,01:44:23.111,m,where is momma?,1,momma,,,,,0,,,,,,,
6267388,01:44:27.388,m,where?,0,,,,,,0,,,,,,,
6268256,01:44:28.256,m,in there?,0,,,,,,0,,,,,,,
6269683,01:44:29.683,m,oh,0,,,,,,0,,,,,,,
6270677,01:44:30.677,m,where is Emilia?,1,emilia,,,,,0,,,,,,,
6272131,01:44:32.131,m,she is gone,0,,,,,,1,she,,,,,,
6272968,01:44:32.968,m,I can't find her,0,,,,,,2,i,her,,,,,
6274911,01:44:34.911,m,where?,0,,,,,,0,,,,,,,
6275561,01:44:35.561,m,ah,0,,,,,,0,,,,,,,
6276025,01:44:36.25,m,there she is,0,,,,,,1,she,,,,,,
6281257,01:44:41.257,m,over there?,0,,,,,,0,,,,,,,
6283663,01:44:43.663,m,where?,0,,,,,,0,,,,,,,
6285124,01:44:45.124,m,oh here?,0,,,,,,0,,,,,,,
6286305,01:44:46.305,m,like this?,0,,,,,,1,this,,,,,,
6286542,01:44:46.542,m,okay,0,,,,,,0,,,,,,,
6287684,01:44:47.684,m,where is Emilia?,1,emilia,,,,,0,,,,,,,
6289266,01:44:49.266,m,where is Emilia?,1,emilia,,,,,0,,,,,,,
6290881,01:44:50.881,m,oh there she is,0,,,,,,1,she,,,,,,
6295374,01:44:55.374,m,there she is,0,,,,,,1,she,,,,,,
6298007,01:44:58.7,m,[laugh],0,,,,,,0,,,,,,,
6301572,01:45:01.572,m,you wanna go in the crib?,1,crib,,,,,1,you,,,,,,
6303372,01:45:03.372,m,I don't think so,0,,,,,,1,i,,,,,,
6305764,01:45:05.764,m,you are not going on the crib,1,crib,,,,,1,you,,,,,,
6306539,01:45:06.539,m,that's okay,0,,,,,,0,,,,,,,
6310200,01:45:10.200,m,peek a boo,1,peekaboo,,,,,0,,,,,,,
6315750,01:45:15.750,m,where?,0,,,,,,0,,,,,,,
6322896,01:45:22.896,m,in the bedroom?,1,bedroom,,,,,0,,,,,,,
6324783,01:45:24.783,m,okay,0,,,,,,0,,,,,,,
6327451,01:45:27.451,m,where do you wanna do peek a boo?,1,peekaboo,,,,,1,you,,,,,,
6331420,01:45:31.420,m,in the bed?,1,bed,,,,,0,,,,,,,
6333590,01:45:33.590,m,oh daddy's hangers,2,daddy,hangers,,,,0,,,,,,,
6339693,01:45:39.693,m,oh,0,,,,,,0,,,,,,,
6340190,01:45:40.190,m,careful honey,1,honey,,,,,0,,,,,,,
6344040,01:45:44.40,m,okay,0,,,,,,0,,,,,,,
6345227,01:45:45.227,m,okay,0,,,,,,0,,,,,,,
6349659,01:45:49.659,m,where are you going?,0,,,,,,1,you,,,,,,
6352450,01:45:52.450,m,I see,0,,,,,,1,i,,,,,,
6353406,01:45:53.406,m,oh,0,,,,,,0,,,,,,,
6354153,01:45:54.153,m,ha ha ha,0,,,,,,0,,,,,,,
6357065,01:45:57.65,m,[sound effect],0,,,,,,0,,,,,,,
6358739,01:45:58.739,m,okay,0,,,,,,0,,,,,,,
6359791,01:45:59.791,m,under the covers,1,covers,,,,,0,,,,,,,
6361993,01:46:01.993,m,okay,0,,,,,,0,,,,,,,
6365977,01:46:05.977,m,oh,0,,,,,,0,,,,,,,
6368305,01:46:08.305,m,where is momma?,1,momma,,,,,0,,,,,,,
6372147,01:46:12.147,m,[laugh],0,,,,,,0,,,,,,,
6376084,01:46:16.84,m,there is momma,1,momma,,,,,0,,,,,,,
6379893,01:46:19.893,m,under the pillow?,1,pillow,,,,,0,,,,,,,
6381413,01:46:21.413,m,okay,0,,,,,,0,,,,,,,
6385132,01:46:25.132,m,where is momma?,1,momma,,,,,0,,,,,,,
6387240,01:46:27.240,m,[laugh],0,,,,,,0,,,,,,,
6391458,01:46:31.458,m,tickle you,0,,,,,,1,you,,,,,,
6392818,01:46:32.818,m,oh momma tickle you,1,momma,,,,,1,you,,,,,,
6394588,01:46:34.588,m,[laugh],0,,,,,,0,,,,,,,
6396233,01:46:36.233,m,tickle,0,,,,,,0,,,,,,,
6396696,01:46:36.696,m,tickle,0,,,,,,0,,,,,,,
6397067,01:46:37.67,m,tickle,0,,,,,,0,,,,,,,
6398679,01:46:38.679,m,oh,0,,,,,,0,,,,,,,
6399859,01:46:39.859,m,tickle the baby girl,1,child,,,,,0,,,,,,,
6403490,01:46:43.490,m,tickle,0,,,,,,0,,,,,,,
6403865,01:46:43.865,m,tickle,0,,,,,,0,,,,,,,
6404357,01:46:44.357,m,tickle,0,,,,,,0,,,,,,,
6406094,01:46:46.94,m,Emilia is gonna tickle momma?,2,emilia,momma,,,,0,,,,,,,
6408511,01:46:48.511,m,tickle momma,1,momma,,,,,0,,,,,,,
6410002,01:46:50.2,m,oh,0,,,,,,0,,,,,,,
6410521,01:46:50.521,m,[laugh],0,,,,,,0,,,,,,,
6411734,01:46:51.734,m,tickle,0,,,,,,0,,,,,,,
6412199,01:46:52.199,m,tickle,0,,,,,,0,,,,,,,
6412752,01:46:52.752,m,tickle,0,,,,,,0,,,,,,,
6415211,01:46:55.211,m,daddy,1,daddy,,,,,0,,,,,,,
6415520,01:46:55.520,m,daddy is at work,2,daddy,work,,,,0,,,,,,,
6417938,01:46:57.938,m,daddy is coming,1,daddy,,,,,0,,,,,,,
6418683,01:46:58.683,m,he'll come home but he is at work now,2,home,work,,,,2,he,he,,,,,
6422372,01:47:02.372,m,uncle John is gonna come tomorrow morning,2,unclejohn,morning,,,,0,,,,,,,
6425953,01:47:05.953,m,and play with you,0,,,,,,1,you,,,,,,
6428558,01:47:08.558,m,that will be fun right?,0,,,,,,1,that,,,,,,
6433906,01:47:13.906,m,uncle John coming,1,unclejohn,,,,,0,,,,,,,
6435705,01:47:15.705,m,uncle John is gonna come tomorrow morning,1,unclejohn,morning,,,,0,,,,,,,
6438383,01:47:18.383,m,and play with Emilia,1,emilia,,,,,0,,,,,,,
6440898,01:47:20.898,m,and,0,,,,,,0,,,,,,,
6442137,01:47:22.137,m,uncle John?,1,unclejohn,,,,,0,,,,,,,
6445047,01:47:25.47,m,I think uncle John might take you outside,2,unclejohn,outside,,,,2,i,you,,,,,
6447561,01:47:27.561,m,and you know uncle John runs really fast,1,unclejohn,,,,,1,you,,,,,,
6450785,01:47:30.785,m,you have something in your nose?,1,nose,,,,,2,you,your,,,,,
6453516,01:47:33.516,m,no,0,,,,,,0,,,,,,,
6454105,01:47:34.105,m,okay,0,,,,,,0,,,,,,,
6456459,01:47:36.459,m,that's a video camara,1,camera,,,,,1,that,,,,,,
6459653,01:47:39.653,m,that's a camara honey,2,camera,honey,,,,1,that,,,,,,
6463123,01:47:43.123,m,what's,0,,,,,,0,,,,,,,
6463715,01:47:43.715,m,what's what?,0,,,,,,0,,,,,,,
6466098,01:47:46.98,m,that's a camara,1,camera,,,,,1,that,,,,,,
6469475,01:47:49.475,m,that's a camara,1,camera,,,,,1,that,,,,,,
6479666,01:47:59.666,m,you wanna get down?,0,,,,,,1,you,,,,,,
6481989,01:48:01.989,m,you wanna do peek a boo?,1,peekaboo,,,,,1,you,,,,,,
6483477,01:48:03.477,m,okay,0,,,,,,0,,,,,,,
6483940,01:48:03.940,m,where?,0,,,,,,0,,,,,,,
6487539,01:48:07.539,m,behind the door?,1,door,,,,,0,,,,,,,
6490112,01:48:10.112,m,which door?,1,door,,,,,0,,,,,,,
6494405,01:48:14.405,m,in the kitchen?,1,kitchen,,,,,0,,,,,,,
6497142,01:48:17.142,m,okay,0,,,,,,0,,,,,,,
6500024,01:48:20.24,m,that's the kitchen back there,1,kitchen,,,,,1,that,,,,,,
6506134,01:48:26.134,m,in the kitchen,1,kitchen,,,,,0,,,,,,,
6506784,01:48:26.784,m,oh momma hides in the kitchen,2,momma,kitchen,,,,0,,,,,,,
6509578,01:48:29.578,m,this is a very xxx game of peek a boo,2,game,peekaboo,,,,1,this,,,,,,
6511625,01:48:31.625,m,okay,0,,,,,,0,,,,,,,
6513609,01:48:33.609,m,okay,0,,,,,,0,,,,,,,
6515003,01:48:35.3,m,oh,0,,,,,,0,,,,,,,
6518566,01:48:38.566,m,where is momma?,1,momma,,,,,0,,,,,,,
6523930,01:48:43.930,m,[laugh],0,,,,,,0,,,,,,,
6527588,01:48:47.588,m,where is momma doing peek a boo now?,2,momma,peekaboo,,,,0,,,,,,,
6530939,01:48:50.939,m,behind the laundry?,1,laundry,,,,,0,,,,,,,
6533643,01:48:53.643,m,oh,0,,,,,,0,,,,,,,
6534324,01:48:54.324,m,that's gonna be tough,0,,,,,,1,that,,,,,,
6538045,01:48:58.45,m,behind the laundry?,1,laundry,,,,,0,,,,,,,
6539263,01:48:59.263,m,okay,0,,,,,,0,,,,,,,
6541463,01:49:01.463,m,behind the laundry,1,laundry,,,,,0,,,,,,,
6546004,01:49:06.4,m,okay,0,,,,,,0,,,,,,,
6547839,01:49:07.839,m,where is momma?,1,momma,,,,,0,,,,,,,
6550287,01:49:10.287,m,Emilia,1,emilia,,,,,0,,,,,,,
6552456,01:49:12.456,m,where is momma?,1,momma,,,,,0,,,,,,,
6554687,01:49:14.687,m,[laugh],0,,,,,,0,,,,,,,
6557001,01:49:17.1,m,xxx,0,,,,,,0,,,,,,,
6559837,01:49:19.837,m,where is she?,0,,,,,,1,she,,,,,,
6560362,01:49:20.362,m,oh,0,,,,,,0,,,,,,,
6561041,01:49:21.41,m,I see her again,0,,,,,,2,i,her,,,,,
6562777,01:49:22.777,m,Emilia,1,emilia,,,,,0,,,,,,,
6564236,01:49:24.236,m,[laugh],0,,,,,,0,,,,,,,
6571756,01:49:31.756,m,okay,0,,,,,,0,,,,,,,
6572531,01:49:32.531,m,where is momma gonna do peek a boo now?,2,momma,peekaboo,,,,0,,,,,,,
6575507,01:49:35.507,m,xxx,0,,,,,,0,,,,,,,
6576810,01:49:36.810,m,oh,0,,,,,,0,,,,,,,
6579195,01:49:39.195,m,there she is,0,,,,,,1,she,,,,,,
6584036,01:49:44.36,m,Emilia,1,emilia,,,,,0,,,,,,,
6584808,01:49:44.808,m,[laugh],0,,,,,,0,,,,,,,
6588358,01:49:48.358,m,mom do peek a boo,2,mom,peekaboo,,,,0,,,,,,,
6588789,01:49:48.789,m,peek a boo again?,1,peekaboo,,,,,0,,,,,,,
6590710,01:49:50.710,m,behind the laundry?,1,laundry,,,,,0,,,,,,,
6592851,01:49:52.851,m,okay,0,,,,,,0,,,,,,,
6593907,01:49:53.907,m,okay where is momma?,1,momma,,,,,0,,,,,,,
6597033,01:49:57.33,m,oh,0,,,,,,0,,,,,,,
6598925,01:49:58.925,m,there she is,0,,,,,,1,she,,,,,,
6604143,01:50:04.143,m,[laugh],0,,,,,,0,,,,,,,
6604700,01:50:04.700,m,are you ready?,0,,,,,,1,you,,,,,,
6605355,01:50:05.355,m,xxx,0,,,,,,0,,,,,,,
6608732,01:50:08.732,m,okay,0,,,,,,0,,,,,,,
6613849,01:50:13.849,m,okay,0,,,,,,0,,,,,,,
6615117,01:50:15.117,m,xxx,0,,,,,,0,,,,,,,
6616728,01:50:16.728,m,[laugh],0,,,,,,0,,,,,,,
6620772,01:50:20.772,m,oh,0,,,,,,0,,,,,,,
6622909,01:50:22.909,m,are you okay?,0,,,,,,1,you,,,,,,
6625082,01:50:25.82,m,cough,0,,,,,,0,,,,,,,
6636354,01:50:36.354,m,okay,0,,,,,,0,,,,,,,
6638770,01:50:38.770,m,xxx,0,,,,,,0,,,,,,,
6642401,01:50:42.401,m,hi,0,,,,,,0,,,,,,,
6643173,01:50:43.173,m,oh,0,,,,,,0,,,,,,,
6647408,01:50:47.408,m,oh,0,,,,,,0,,,,,,,
6648190,01:50:48.190,m,xxx little girl,1,girl,,,,,0,,,,,,,
6652926,01:50:52.926,m,oh cough,0,,,,,,0,,,,,,,
6657260,01:50:57.260,m,okay,0,,,,,,0,,,,,,,
6660792,01:51:00.792,m,I don't see her,0,,,,,,2,i,her,,,,,
6662559,01:51:02.559,m,where is xxx?,0,,,,,,0,,,,,,,
6663362,01:51:03.362,m,oh there she is,0,,,,,,1,she,,,,,,
6665679,01:51:05.679,m,there she is,0,,,,,,1,she,,,,,,
6667072,01:51:07.72,m,yes,0,,,,,,0,,,,,,,
6671320,01:51:11.320,m,the laundry fell yes,1,laundry,,,,,0,,,,,,,
6671352,01:51:11.352,m,xxx,0,,,,,,0,,,,,,,
6675225,01:51:15.225,m,again?,0,,,,,,0,,,,,,,
6679413,01:51:19.413,m,okay,0,,,,,,0,,,,,,,
6681770,01:51:21.770,m,where is Emilia?,1,emilia,,,,,0,,,,,,,
6682695,01:51:22.695,m,oh,0,,,,,,0,,,,,,,
6684402,01:51:24.402,m,ay,0,,,,,,0,,,,,,,
6685365,01:51:25.365,m,ay,0,,,,,,0,,,,,,,
6689054,01:51:29.54,m,[laugh],0,,,,,,0,,,,,,,
6690661,01:51:30.661,m,oh,0,,,,,,0,,,,,,,
6694418,01:51:34.418,m,again?,0,,,,,,0,,,,,,,
6696028,01:51:36.28,m,all right,0,,,,,,0,,,,,,,
6701764,01:51:41.764,m,where is Emilia?,1,emilia,,,,,0,,,,,,,
6702880,01:51:42.880,m,oh,0,,,,,,0,,,,,,,
6705668,01:51:45.668,m,there she is,0,,,,,,1,she,,,,,,
6708061,01:51:48.61,m,there she is,0,,,,,,1,she,,,,,,
6709767,01:51:49.767,m,oh,0,,,,,,0,,,,,,,
6713083,01:51:53.83,m,the laundry fell down,1,laundry,,,,,0,,,,,,,
6715093,01:51:55.93,m,again?,0,,,,,,0,,,,,,,
6717359,01:51:57.359,m,pick it up?,0,,,,,,1,it,,,,,,
6722383,01:52:02.383,m,okay,0,,,,,,0,,,,,,,
6724796,01:52:04.796,m,all right,0,,,,,,0,,,,,,,
6727587,01:52:07.587,m,I see you,0,,,,,,2,i,you,,,,,
6729261,01:52:09.261,m,I see xxx,0,,,,,,1,i,,,,,,
6731337,01:52:11.337,m,xxx,0,,,,,,0,,,,,,,
6733849,01:52:13.849,m,[laugh],0,,,,,,0,,,,,,,
6738471,01:52:18.471,m,the laundry keeps falling down,1,laundry,,,,,0,,,,,,,
6743523,01:52:23.523,m,all right,0,,,,,,0,,,,,,,
6747958,01:52:27.958,m,hey momma is hiding,1,momma,,,,,0,,,,,,,
6749197,01:52:29.197,m,oh,0,,,,,,0,,,,,,,
6750064,01:52:30.64,m,oh I see you,0,,,,,,2,i,you,,,,,
6751059,01:52:31.59,m,I see you,0,,,,,,2,i,you,,,,,
6753193,01:52:33.193,m,I see you,0,,,,,,2,i,you,,,,,
6756763,01:52:36.763,m,come here,0,,,,,,0,,,,,,,
6758138,01:52:38.138,m,oh,0,,,,,,0,,,,,,,
6760960,01:52:40.960,m,laundry fell down again,1,laundry,,,,,0,,,,,,,
6764528,01:52:44.528,m,one last time,1,time,,,,,0,,,,,,,
6767064,01:52:47.64,m,one last time,1,time,,,,,0,,,,,,,
6769362,01:52:49.362,m,where is momma?,1,momma,,,,,0,,,,,,,
6770322,01:52:50.322,m,oh,0,,,,,,0,,,,,,,
6771536,01:52:51.536,m,xxx,0,,,,,,0,,,,,,,
6775647,01:52:55.647,m,okay,0,,,,,,0,,,,,,,
6776613,01:52:56.613,m,one more time,1,time,,,,,0,,,,,,,
6778472,01:52:58.472,m,this will be the last time for real though,1,time,,,,,1,this,,,,,,
6782442,01:53:02.442,m,okay,0,,,,,,0,,,,,,,
6786672,01:53:06.672,m,whee,0,,,,,,0,,,,,,,
6787804,01:53:07.804,m,whee,0,,,,,,0,,,,,,,
6790007,01:53:10.7,m,now momma is gonna have yogurt,2,momma,yogurt,,,,0,,,,,,,
6794780,01:53:14.780,m,you'll have some yogurt with me?,1,yogurt,,,,,2,you,me,,,,,
6796830,01:53:16.830,m,okay,0,,,,,,0,,,,,,,
6799833,01:53:19.833,m,oh,0,,,,,,0,,,,,,,
6802564,01:53:22.564,m,momma is hungry,1,momma,,,,,0,,,,,,,
6803251,01:53:23.251,m,are you hungry?,0,,,,,,1,you,,,,,,
6820071,01:53:40.71,m,in the kitchen,1,kitchen,,,,,0,,,,,,,
6822772,01:53:42.772,m,Emilia are you hungry?,1,emilia,,,,,1,you,,,,,,
6826582,01:53:46.582,m,in there?,0,,,,,,0,,,,,,,
6838702,01:53:58.702,m,you are gonna sit,0,,,,,,1,you,,,,,,
6839602,01:53:59.602,m,you can sit on that,0,,,,,,2,you,that,,,,,
6843353,01:54:03.353,m,momma is gotta do something in the kitchen honey,3,momma,kitchen,honey,,,0,,,,,,,
6846922,01:54:06.922,m,I'm gonna make us some lunch,1,lunch,,,,,1,i,us,,,,,
6847631,01:54:07.631,m,I think,0,,,,,,1,i,,,,,,
6864526,01:54:24.526,m,behind the door?,1,door,,,,,0,,,,,,,
6865925,01:54:25.925,m,oh,0,,,,,,0,,,,,,,
6866635,01:54:26.635,m,where is she?,0,,,,,,1,she,,,,,,
6868807,01:54:28.807,m,where is she?,0,,,,,,1,she,,,,,,
6871780,01:54:31.780,m,oh,0,,,,,,0,,,,,,,
6878404,01:54:38.404,m,I don't see that baby girl,1,child,,,,,2,i,that,,,,,
6878447,01:54:38.447,m,I don't see her,0,,,,,,2,i,her,,,,,
6883034,01:54:43.34,m,Emilia,1,emilia,,,,,0,,,,,,,
6883984,01:54:43.984,m,oh,0,,,,,,0,,,,,,,
6884855,01:54:44.855,m,there she is,0,,,,,,1,she,,,,,,
6887321,01:54:47.321,m,Emilia come here,1,emilia,,,,,0,,,,,,,
6889889,01:54:49.889,m,hey Emilia,1,emilia,,,,,0,,,,,,,
6890420,01:54:50.420,m,you wanna help momma making lunch?,2,momma,lunch,,,,1,you,,,,,,
6893800,01:54:53.800,m,momma's gonna make,1,momma,,,,,0,,,,,,,
6896499,01:54:56.499,m,you want yogurt instead?,1,yogurt,,,,,1,you,,,,,,
6897491,01:54:57.491,m,I think,0,,,,,,1,i,,,,,,
6897951,01:54:57.951,m,xxx,0,,,,,,0,,,,,,,
6898729,01:54:58.729,m,lets,0,,,,,,0,,,,,,,
6900033,01:55:00.33,m,lets make something that's more,0,,,,,,0,,,,,,,
6904342,01:55:04.342,m,hmm,0,,,,,,0,,,,,,,
6906539,01:55:06.539,m,lets see what kind of rice we have,1,rice,,,,,1,we,,,,,,
6915392,01:55:15.392,m,we are gonna make some,0,,,,,,1,we,,,,,,
6916108,01:55:16.108,m,okay,0,,,,,,0,,,,,,,
6916573,01:55:16.573,m,we'll have yogurt too,1,yogurt,,,,,1,we,,,,,,
6917315,01:55:17.315,m,but,0,,,,,,0,,,,,,,
6917691,01:55:17.691,m,let me get the starter,1,starter,,,,,1,me,,,,,,
6922874,01:55:22.874,m,finding,0,,,,,,0,,,,,,,
6923927,01:55:23.927,m,finding the right rice,1,rice,,,,,0,,,,,,,
6928328,01:55:28.328,m,here,0,,,,,,0,,,,,,,
6928752,01:55:28.752,m,this is the right rice,1,rice,,,,,1,this,,,,,,
6931389,01:55:31.389,m,that's arborio rice,1,rice,,,,,1,that,,,,,,
6932999,01:55:32.999,m,which one should we open?,1,one,,,,,1,we,,,,,,
6934896,01:55:34.896,m,they are both new,0,,,,,,1,they,,,,,,
6938149,01:55:38.149,m,this one or this one?,2,one,one,,,,2,this,this,,,,,
6939964,01:55:39.964,m,which one should we open?,1,one,,,,,1,we,,,,,,
6944178,01:55:44.178,m,that's pasta yes,1,pasta,,,,,1,that,,,,,,
6947091,01:55:47.91,m,but we are gonna make rice,1,rice,,,,,1,we,,,,,,
6953326,01:55:53.326,m,that's pasta too,1,pasta,,,,,1,that,,,,,,
6954872,01:55:54.872,m,that's a good xxx,0,,,,,,1,that,,,,,,
6957014,01:55:57.14,m,momma likes xxx too,1,momma,,,,,0,,,,,,,
6961533,01:56:01.533,m,these are crackers,1,crackers,,,,,1,these,,,,,,
6962217,01:56:02.217,m,rice crackers,2,rice,crackers,,,,0,,,,,,,
6963334,01:56:03.334,m,uh,0,,,,,,0,,,,,,,
6964262,01:56:04.262,m,lets be careful with that,0,,,,,,1,that,,,,,,
6969237,01:56:09.237,m,you don't like that anymore,0,,,,,,2,you,that,,,,,
6969980,01:56:09.980,m,I don't think,0,,,,,,1,i,,,,,,
6971777,01:56:11.777,m,hey,0,,,,,,0,,,,,,,
6972833,01:56:12.833,m,hey little girl,1,girl,,,,,0,,,,,,,
6974167,01:56:14.167,m,which?,0,,,,,,0,,,,,,,
6975063,01:56:15.63,m,you wanna pick one of these?,1,one,,,,,2,you,these,,,,,
6978628,01:56:18.628,m,you don't,0,,,,,,1,you,,,,,,
6993541,01:56:33.541,m,come on,0,,,,,,0,,,,,,,
6993976,01:56:33.976,m,it will take two seconds,1,seconds,,,,,1,it,,,,,,
7000868,01:56:40.868,m,you want some yogurt?,1,yogurt,,,,,1,you,,,,,,
7007001,01:56:47.1,m,okay,0,,,,,,0,,,,,,,
7013360,01:56:53.360,m,okay,0,,,,,,0,,,,,,,
7014256,01:56:54.256,m,you wanna come up here?,0,,,,,,1,you,,,,,,
7017154,01:56:57.154,m,okay,0,,,,,,0,,,,,,,
7022266,01:57:02.266,m,those are grapes,1,grapes,,,,,1,those,,,,,,
7022813,01:57:02.813,m,you had them earlier,0,,,,,,2,you,them,,,,,
7027214,01:57:07.214,m,you don't want it,0,,,,,,2,you,it,,,,,
7027805,01:57:07.805,m,you don't have to have the grapes now,1,grapes,,,,,1,you,,,,,,
7034316,01:57:14.316,m,that's not old,0,,,,,,1,that,,,,,,
7039026,01:57:19.26,m,that's not bird,1,bird,,,,,1,that,,,,,,
7043055,01:57:23.55,m,momma is so hungry,1,momma,,,,,0,,,,,,,
7047605,01:57:27.605,m,momma is hungry,1,momma,,,,,0,,,,,,,
7057772,01:57:37.772,m,how much yogurt do you want?,1,yogurt,,,,,1,you,,,,,,
7060382,01:57:40.382,m,two?,0,,,,,,0,,,,,,,
7062857,01:57:42.857,m,okay,0,,,,,,0,,,,,,,
7063541,01:57:43.541,m,here are your two scoops,1,scoops,,,,,1,your,,,,,,
7067790,01:57:47.790,m,mmm,0,,,,,,0,,,,,,,
7069832,01:57:49.832,m,can momma taste it?,1,momma,,,,,1,it,,,,,,
7071508,01:57:51.508,m,mmm,0,,,,,,0,,,,,,,
7075818,01:57:55.818,m,yeah,0,,,,,,0,,,,,,,
7076901,01:57:56.901,m,you want some blackberries with this?,1,blackberries,,,,,2,you,this,,,,,
7080810,01:58:00.810,m,mmm,0,,,,,,0,,,,,,,
7082806,01:58:02.806,m,blackberries?,1,blackberries,,,,,0,,,,,,,
7084449,01:58:04.449,m,yeah,0,,,,,,0,,,,,,,
7084945,01:58:04.945,m,that's a good idea,1,idea,,,,,1,that,,,,,,
7090807,01:58:10.807,m,you can do it yourself,0,,,,,,3,you,it,yourself,,,,
7096038,01:58:16.38,m,mom will put blackberries in it,2,mom,blackberries,,,,1,it,,,,,,
7109788,01:58:29.788,m,that's vegetable broth,2,vegetable,broth,,,,1,that,,,,,,
7112517,01:58:32.517,m,ugh,0,,,,,,0,,,,,,,
7115059,01:58:35.59,m,that's not good,0,,,,,,1,that,,,,,,
7124018,01:58:44.18,m,that's Emilia's bowl,2,emilia,bowl,,,,1,that,,,,,,
7127986,01:58:47.986,m,and spoon,1,spoon,,,,,0,,,,,,,
7135556,01:58:55.556,m,you want me to cut these?,0,,,,,,3,you,me,these,,,,
7138467,01:58:58.467,m,you want them whole?,0,,,,,,2,you,them,,,,,
7140174,01:59:00.174,m,or in half?,0,,,,,,0,,,,,,,
7141289,01:59:01.289,m,half,0,,,,,,0,,,,,,,
7142899,01:59:02.899,m,yeah,0,,,,,,0,,,,,,,
7143548,01:59:03.548,m,I think that's a better idea,1,idea,,,,,2,i,that,,,,,
7145815,01:59:05.815,m,I like blackberries in there,1,blackberries,,,,,1,i,,,,,,
7151551,01:59:11.551,m,it's very tasty,0,,,,,,1,it,,,,,,
7154171,01:59:14.171,m,okay,0,,,,,,0,,,,,,,
7155007,01:59:15.7,m,you can smash them if you want,0,,,,,,3,you,them,you,,,,
7160435,01:59:20.435,m,wow,0,,,,,,0,,,,,,,
7162600,01:59:22.600,m,wow,0,,,,,,0,,,,,,,
7163348,01:59:23.348,m,here,0,,,,,,0,,,,,,,
7166542,01:59:26.542,m,try to get a little bit less in the spoon,1,spoon,,,,,0,,,,,,,
7169143,01:59:29.143,m,I'm gonna make it easier,0,,,,,,2,i,it,,,,,
7173823,01:59:33.823,m,good job,0,,,,,,0,,,,,,,
7187188,01:59:47.188,m,oh honey,1,honey,,,,,0,,,,,,,
7188738,01:59:48.738,m,here,0,,,,,,0,,,,,,,
7191497,01:59:51.497,m,how's the blackberry?,1,blackberry,,,,,0,,,,,,,
7194323,01:59:54.323,m,is nice?,0,,,,,,0,,,,,,,
7209051,02:00:09.51,m,you want to put grape in there?,1,grape,,,,,1,you,,,,,,
